Info 0    [19:19:22.135] Starting TS Server
Info 2084 [19:56:47.526] getCompletionData: Semantic work: 0.35434599965810776
Info 2085 [19:56:47.561] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2086 [19:56:47.575] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 26 structureChanged: false structureIsReused:: Completely Elapsed: 13.727111000567675ms
Info 2087 [19:56:47.575] Different program with same set of files
Info 2088 [19:56:47.575] getCompletionData: Get current token: 0.02719699963927269
Info 2089 [19:56:47.575] getCompletionData: Is inside comment: 0.004582000896334648
Info 2090 [19:56:47.575] getCompletionData: Get previous token: 0.08964399993419647
Info 2091 [19:56:47.576] getCompletionsAtPosition: isCompletionListBlocker: 0.0049430001527071
Info 2092 [19:56:47.576] getCompletionData: Semantic work: 0.35601500049233437
Info 2093 [19:56:47.590] getCompletionData: Get current token: 0.015422999858856201
Info 2094 [19:56:47.590] getCompletionData: Is inside comment: 0.007295999675989151
Info 2095 [19:56:47.590] getCompletionData: Get previous token: 0.07657300122082233
Info 2096 [19:56:47.590] getCompletionsAtPosition: isCompletionListBlocker: 0.004813000559806824
Info 2097 [19:56:47.590] getCompletionData: Semantic work: 0.11484800092875957
Info 2098 [19:56:47.592] getCompletionData: Get current token: 0.019523000344634056
Info 2099 [19:56:47.592] getCompletionData: Is inside comment: 0.003766000270843506
Info 2100 [19:56:47.592] getCompletionData: Get previous token: 0.258840000256896
Info 2101 [19:56:47.592] getCompletionsAtPosition: isCompletionListBlocker: 0.005416000261902809
Info 2102 [19:56:47.592] getCompletionData: Semantic work: 0.11979700066149235
Info 2103 [19:56:47.594] getCompletionData: Get current token: 0.014980999752879143
Info 2104 [19:56:47.594] getCompletionData: Is inside comment: 0.0033570006489753723
Info 2105 [19:56:47.594] getCompletionData: Get previous token: 0.04559899866580963
Info 2106 [19:56:47.594] getCompletionsAtPosition: isCompletionListBlocker: 0.00430000014603138
Info 2107 [19:56:47.594] getCompletionData: Semantic work: 0.10569700039923191
Info 2108 [19:56:47.869] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2109 [19:56:47.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 27 structureChanged: false structureIsReused:: Completely Elapsed: 7.650909999385476ms
Info 2110 [19:56:47.877] Different program with same set of files
Info 2111 [19:56:47.877] getCompletionData: Get current token: 0.03574500046670437
Info 2112 [19:56:47.877] getCompletionData: Is inside comment: 0.00622900016605854
Info 2113 [19:56:47.878] getCompletionData: Get previous token: 0.0983119998127222
Info 2114 [19:56:47.878] getCompletionsAtPosition: isCompletionListBlocker: 0.005316000431776047
Info 2115 [19:56:47.878] getCompletionData: Semantic work: 0.447520000860095
Info 2116 [19:56:47.926] getCompletionData: Get current token: 0.043695999309420586
Info 2117 [19:56:47.926] getCompletionData: Is inside comment: 0.004062000662088394
Info 2118 [19:56:47.926] getCompletionData: Get previous token: 0.05663499981164932
Info 2119 [19:56:47.926] getCompletionsAtPosition: isCompletionListBlocker: 0.004492001608014107
Info 2120 [19:56:47.926] getCompletionData: Semantic work: 0.13363300077617168
Info 2121 [19:56:47.927] getCompletionData: Get current token: 0.01538899913430214
Info 2122 [19:56:47.927] getCompletionData: Is inside comment: 0.0031509995460510254
Info 2123 [19:56:47.927] getCompletionData: Get previous token: 0.04293300025165081
Info 2124 [19:56:47.927] getCompletionsAtPosition: isCompletionListBlocker: 0.003747999668121338
Info 2125 [19:56:47.927] getCompletionData: Semantic work: 0.08168699964880943
Info 2126 [19:56:47.927] getCompletionData: Get current token: 0.014866000041365623
Info 2127 [19:56:47.927] getCompletionData: Is inside comment: 0.002544000744819641
Info 2128 [19:56:47.927] getCompletionData: Get previous token: 0.04097600094974041
Info 2129 [19:56:47.927] getCompletionsAtPosition: isCompletionListBlocker: 0.0030080005526542664
Info 2130 [19:56:47.927] getCompletionData: Semantic work: 0.06642400100827217
Info 2131 [19:56:47.927] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2132 [19:56:47.932] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 28 structureChanged: false structureIsReused:: Completely Elapsed: 4.235257999971509ms
Info 2133 [19:56:47.932] Different program with same set of files
Info 2134 [19:56:47.932] getCompletionData: Get current token: 0.014055000618100166
Info 2135 [19:56:47.932] getCompletionData: Is inside comment: 0.0027689989656209946
Info 2136 [19:56:47.932] getCompletionData: Get previous token: 0.04334700107574463
Info 2137 [19:56:47.932] getCompletionsAtPosition: isCompletionListBlocker: 0.0038489997386932373
Info 2138 [19:56:47.933] getCompletionData: Semantic work: 0.2774999998509884
Info 2139 [19:56:47.940] getCompletionData: Get current token: 0.05098100006580353
Info 2140 [19:56:47.941] getCompletionData: Is inside comment: 0.00303100049495697
Info 2141 [19:56:47.941] getCompletionData: Get previous token: 0.04301000013947487
Info 2142 [19:56:47.941] getCompletionsAtPosition: isCompletionListBlocker: 0.0035290010273456573
Info 2143 [19:56:47.941] getCompletionData: Semantic work: 0.09319700114428997
Info 2144 [19:56:47.941] getCompletionData: Get current token: 0.02698799967765808
Info 2145 [19:56:47.941] getCompletionData: Is inside comment: 0.004441000521183014
Info 2146 [19:56:47.941] getCompletionData: Get previous token: 0.04801899939775467
Info 2147 [19:56:47.941] getCompletionsAtPosition: isCompletionListBlocker: 0.002915000542998314
Info 2148 [19:56:47.941] getCompletionData: Semantic work: 0.07695299945771694
Info 2149 [19:56:47.941] getCompletionData: Get current token: 0.013704000040888786
Info 2150 [19:56:47.942] getCompletionData: Is inside comment: 0.0022479984909296036
Info 2151 [19:56:47.942] getCompletionData: Get previous token: 0.03992599993944168
Info 2152 [19:56:47.942] getCompletionsAtPosition: isCompletionListBlocker: 0.0026140008121728897
Info 2153 [19:56:47.942] getCompletionData: Semantic work: 0.05468800105154514
Info 2154 [19:56:48.078] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2155 [19:56:48.084] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 29 structureChanged: false structureIsReused:: Completely Elapsed: 6.321900999173522ms
Info 2156 [19:56:48.084] Different program with same set of files
Info 2157 [19:56:48.085] getCompletionData: Get current token: 0.06845199875533581
Info 2158 [19:56:48.085] getCompletionData: Is inside comment: 0.011203000321984291
Info 2159 [19:56:48.085] getCompletionData: Get previous token: 0.1379060000181198
Info 2160 [19:56:48.085] getCompletionsAtPosition: isCompletionListBlocker: 0.00838099978864193
Info 2161 [19:56:48.086] getCompletionData: Semantic work: 0.5477680005133152
Info 2162 [19:56:48.093] getCompletionData: Get current token: 0.06179199926555157
Info 2163 [19:56:48.093] getCompletionData: Is inside comment: 0.018005000427365303
Info 2164 [19:56:48.096] getCompletionData: Get previous token: 2.2572309989482164
Info 2165 [19:56:48.096] getCompletionsAtPosition: isCompletionListBlocker: 0.012043999508023262
Info 2166 [19:56:48.096] getCompletionData: Semantic work: 0.28282999992370605
Info 2167 [19:56:48.103] getCompletionData: Get current token: 0.0592849999666214
Info 2168 [19:56:48.103] getCompletionData: Is inside comment: 0.01043500006198883
Info 2169 [19:56:48.104] getCompletionData: Get previous token: 0.184451000764966
Info 2170 [19:56:48.104] getCompletionsAtPosition: isCompletionListBlocker: 0.010312998667359352
Info 2171 [19:56:48.104] getCompletionData: Semantic work: 0.23285100050270557
Info 2172 [19:56:48.105] getCompletionData: Get current token: 0.06434700079262257
Info 2173 [19:56:48.105] getCompletionData: Is inside comment: 0.01033100113272667
Info 2174 [19:56:48.105] getCompletionData: Get previous token: 0.20399600081145763
Info 2175 [19:56:48.106] getCompletionsAtPosition: isCompletionListBlocker: 0.0095210000872612
Info 2176 [19:56:48.106] getCompletionData: Semantic work: 0.20515400171279907
Info 2177 [19:56:48.356] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2178 [19:56:48.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 30 structureChanged: false structureIsReused:: Completely Elapsed: 11.859071999788284ms
Info 2179 [19:56:48.368] Different program with same set of files
Info 2180 [19:56:48.420] getCompletionData: Get current token: 0.014778999611735344
Info 2181 [19:56:48.420] getCompletionData: Is inside comment: 0.003091000020503998
Info 2182 [19:56:48.420] getCompletionData: Get previous token: 0.03211900033056736
Info 2183 [19:56:48.420] getCompletionsAtPosition: isCompletionListBlocker: 0.0038169994950294495
Info 2184 [19:56:48.420] getCompletionData: Semantic work: 0.31741299852728844
Info 2185 [19:56:48.421] getCompletionData: Get current token: 0.03567899949848652
Info 2186 [19:56:48.421] getCompletionData: Is inside comment: 0.005907999351620674
Info 2187 [19:56:48.421] getCompletionData: Get previous token: 0.0652450006455183
Info 2188 [19:56:48.421] getCompletionsAtPosition: isCompletionListBlocker: 0.003745000809431076
Info 2189 [19:56:48.421] getCompletionData: Semantic work: 0.09883700124919415
Info 2190 [19:56:48.421] getCompletionData: Get current token: 0.01332700066268444
Info 2191 [19:56:48.421] getCompletionData: Is inside comment: 0.0024129990488290787
Info 2192 [19:56:48.421] getCompletionData: Get previous token: 0.027907000854611397
Info 2193 [19:56:48.421] getCompletionsAtPosition: isCompletionListBlocker: 0.0026950016617774963
Info 2194 [19:56:48.421] getCompletionData: Semantic work: 0.06514099985361099
Info 2195 [19:56:48.422] getCompletionData: Get current token: 0.013607000932097435
Info 2196 [19:56:48.422] getCompletionData: Is inside comment: 0.002177000045776367
Info 2197 [19:56:48.422] getCompletionData: Get previous token: 0.028322000056505203
Info 2198 [19:56:48.422] getCompletionsAtPosition: isCompletionListBlocker: 0.002526000142097473
Info 2199 [19:56:48.422] getCompletionData: Semantic work: 0.0451239999383688
Info 2200 [19:56:48.511] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2201 [19:56:48.519] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 31 structureChanged: false structureIsReused:: Completely Elapsed: 7.5757349990308285ms
Info 2202 [19:56:48.519] Different program with same set of files
Info 2203 [19:56:48.519] getCompletionData: Get current token: 0.01881599985063076
Info 2204 [19:56:48.519] getCompletionData: Is inside comment: 0.003604000434279442
Info 2205 [19:56:48.519] getCompletionData: Get previous token: 0.03984699957072735
Info 2206 [19:56:48.519] getCompletionsAtPosition: isCompletionListBlocker: 0.00513400137424469
Info 2207 [19:56:48.520] getCompletionData: Semantic work: 0.3113640006631613
Info 2208 [19:56:48.530] getCompletionData: Get current token: 0.021504001691937447
Info 2209 [19:56:48.530] getCompletionData: Is inside comment: 0.008125999942421913
Info 2210 [19:56:48.530] getCompletionData: Get previous token: 0.05468899942934513
Info 2211 [19:56:48.530] getCompletionsAtPosition: isCompletionListBlocker: 0.008034000173211098
Info 2212 [19:56:48.530] getCompletionData: Semantic work: 0.15788600035011768
Info 2213 [19:56:48.531] getCompletionData: Get current token: 0.04390900023281574
Info 2214 [19:56:48.531] getCompletionData: Is inside comment: 0.014368999749422073
Info 2215 [19:56:48.531] getCompletionData: Get previous token: 0.11084900051355362
Info 2216 [19:56:48.532] getCompletionsAtPosition: isCompletionListBlocker: 0.0104140006005764
Info 2217 [19:56:48.532] getCompletionData: Semantic work: 0.21497300080955029
Info 2218 [19:56:48.532] getCompletionData: Get current token: 0.03460700064897537
Info 2219 [19:56:48.532] getCompletionData: Is inside comment: 0.006159000098705292
Info 2220 [19:56:48.532] getCompletionData: Get previous token: 0.0754189994186163
Info 2221 [19:56:48.533] getCompletionsAtPosition: isCompletionListBlocker: 0.0056739989668130875
Info 2222 [19:56:48.533] getCompletionData: Semantic work: 0.12603499926626682
Info 2223 [19:56:49.691] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2224 [19:56:49.691] Elapsed:: 0.07497099973261356ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2225 [19:57:01.226] DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2226 [19:57:01.226] Elapsed:: 0.08475000038743019ms DirectoryWatcher:: Triggered with /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage/.#ChatMessage.tsx :: WatchInfo: /home/beethoven/Templates/MixTechProjects/Magni/client/src/components/ChatMessage 0 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 2227 [19:57:01.429] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2228 [19:57:01.441] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 32 structureChanged: false structureIsReused:: Completely Elapsed: 11.602481000125408ms
Info 2229 [19:57:01.441] Different program with same set of files
Info 2230 [19:57:02.445] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2231 [19:57:02.450] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 33 structureChanged: false structureIsReused:: Completely Elapsed: 4.741599999368191ms
Info 2232 [19:57:02.450] Different program with same set of files
Info 2233 [19:57:02.505] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2234 [19:57:02.511] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 34 structureChanged: false structureIsReused:: Completely Elapsed: 5.688640000298619ms
Info 2235 [19:57:02.511] Different program with same set of files
Info 2236 [19:57:02.851] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 2237 [19:57:02.862] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 35 structureChanged: false structureIsReused:: Completely Elapsed: 11.582298001274467ms
Info 2238 [19:57:02.863] Different program with same set of files
Info 2239 [19:57:02.958] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
